Date,Rain,T_max,T_min,Tourism,Travel_index,Travel,Bus & Rail,Tourist Destinations,Travel Agencies,value_lag_1,value_lag_2,value_lag_3,value_lag_4,value_lag_5,Tourist Arrivals
2016-10-01,-0.3970046842699052,0.8557891731616525,0.8557891731616525,-0.5402542217646666,-0.5968309780484391,-0.8809036371897322,-0.3115166903312517,-0.6806228433160509,0,285534.265625,265933.484375,220873.984375,424303.78125,425727.421875,257403.609375
2016-11-01,-0.3970046842699052,-0.4646620347878266,-0.4646620347878266,-0.4777322198393788,-0.2689942436274655,-0.6732145176910951,-0.1822704039172216,-0.5126210022443675,0,257403.609375,285534.265625,265933.484375,220873.984375,424303.78125,150790.9375
2016-12-01,-0.3970046842699052,-0.7873916076935794,-0.7873916076935794,-0.3526882159888031,-0.4329126108379523,0.7806093187993651,0.7224536009809888,0.4953900441857333,0,150790.9375,257403.609375,285534.265625,265933.484375,220873.984375,229375.84375
2017-01-01,-0.3970046842699052,-1.0770596560884036,-1.0770596560884036,-0.4152102179140909,0.0588424907935081,1.8882846227920969,1.1101924602230788,0.8313937263291002,0,229375.84375,150790.9375,257403.609375,285534.265625,265933.484375,242663.5
2017-02-01,-0.3970046842699052,-1.2367215055479095,-1.2367215055479095,-0.6027762236899545,-0.5968309780484391,-0.3962956916929121,-0.1822704039172216,-0.7646237638518927,0,242663.5,229375.84375,150790.9375,257403.609375,285534.265625,201687.765625
2017-03-01,-0.1237831321665196,-0.6381161397161611,-0.6381161397161611,-0.4152102179140909,-0.4329126108379523,0.2267716668029993,0.0115990257038234,0.1593863620423664,0,201687.765625,242663.5,229375.84375,150790.9375,257403.609375,235345.03125
2017-04-01,-0.3970046842699052,0.347500835077392,0.347500835077392,-0.4152102179140909,0.222760858003995,0.7806093187993651,0.8516998873950188,0.3273882031140498,1,235345.03125,201687.765625,242663.5,229375.84375,150790.9375,312899.046875
2017-05-01,-0.2815329380691984,-0.0309040382692704,-0.0309040382692704,-0.2901662140635153,0.222760858003995,1.611365796793914,1.8856701787072596,1.4194001700799923,1,312899.046875,235345.03125,201687.765625,242663.5,229375.84375,405841.2109375
2017-06-01,-0.256715422745303,0.5474348431638996,0.5474348431638996,-0.3526882159888031,-0.1050758764169786,1.7498252097930054,2.273409037949349,1.839404772759201,1,405841.2109375,312899.046875,235345.03125,201687.765625,242663.5,407774.890625
2017-07-01,0.4542459006343005,1.1151879000436864,1.1151879000436864,-0.6027762236899545,-0.9246677124694128,-0.0501471591951835,0.0115990257038234,0.1593863620423664,0,407774.890625,405841.2109375,312899.046875,235345.03125,201687.765625,207828.4921875
2017-08-01,5.067050334838356,1.1647571741480072,1.1647571741480072,-0.6652982256152423,-0.7607493452589259,-0.6039848111915493,-0.2468935471242367,-0.5126210022443675,0,207828.4921875,407774.890625,405841.2109375,312899.046875,235345.03125,251106.2421875
2017-09-01,2.833408560390476,0.914302701924846,0.914302701924846,-0.5402542217646666,-0.5968309780484391,-0.1193768656947292,0.2054684553248685,-0.0926163995651588,0,251106.2421875,207828.4921875,407774.890625,405841.2109375,312899.046875,274195.1328125
2017-10-01,-0.3970046842699052,0.5462842100602708,0.5462842100602708,-0.5402542217646666,-0.2689942436274655,-0.2578362786938207,0.3993378849459136,-0.2606182406368423,1,274195.1328125,251106.2421875,207828.4921875,407774.890625,405841.2109375,222972.8046875
2017-11-01,-0.3970046842699052,-0.3823840969910236,-0.3823840969910236,-0.6027762236899545,-0.1050758764169786,-0.1886065721942749,0.2054684553248685,-0.4286200817085257,0,222972.8046875,274195.1328125,251106.2421875,207828.4921875,407774.890625,128541.46875
2017-12-01,-0.3970046842699052,-1.2799853102443453,-1.2799853102443453,-0.4152102179140909,-0.1050758764169786,1.334446970795731,1.433308176258154,1.0833964879366256,0,128541.46875,222972.8046875,274195.1328125,251106.2421875,207828.4921875,199381.921875
2018-01-01,-0.3970046842699052,-1.3946957597887604,-1.3946957597887604,-0.5402542217646666,-0.5968309780484391,0.6421499058002738,0.5285841713599436,-0.0926163995651588,0,199381.921875,128541.46875,222972.8046875,274195.1328125,251106.2421875,241291.75
2018-02-01,-0.3970046842699052,-0.9426196842604366,-0.9426196842604366,-0.5402542217646666,-0.2689942436274655,-0.1193768656947292,-0.1176472607102066,-0.5126210022443675,0,241291.75,199381.921875,128541.46875,222972.8046875,274195.1328125,198592.3828125
2018-03-01,-0.3970046842699052,-0.4810930755076433,-0.4810930755076433,-0.4777322198393788,0.0588424907935081,0.0883122538039079,0.3993378849459136,-0.4286200817085257,0,198592.3828125,241291.75,199381.921875,128541.46875,222972.8046875,234757.015625
